brightness,contrast,saturation,color_uniformity,warm_ratio,transparency,dark_ratio,edge_density,edge_intensity,texture_roughness,smoothness,entropy,edge_entropy,channel_variance,highlights,category,filename
120.53,38.25,0.3885,0.2157,0.2694,0.0,0.0093,23.88,39.12,40.09,19.91,5.2332,2.7001,138.34,0.0,plastic,20260408_174802_a10.jpg
120.1,35.34,0.3775,0.2032,0.2637,0.0,0.0046,15.9,28.5,36.29,14.62,5.1144,2.3005,139.44,0.0,plastic,20260408_174802_a11.jpg
117.53,35.67,0.2979,0.2144,0.3375,0.0006,0.0096,28.86,53.47,38.75,22.27,5.0933,2.6853,22.53,0.0,plastic,20260408_174802_a12.jpg
117.76,35.33,0.293,0.2137,0.3212,0.0007,0.0095,30.37,54.81,38.61,22.32,5.0735,2.7636,22.5,0.0,plastic,20260408_174802_a13.jpg
120.12,40.44,0.3989,0.2259,0.2651,0.0017,0.0173,40.7,57.86,44.08,25.41,5.3386,3.2219,137.43,0.0,plastic,20260408_174802_a14.jpg
112.63,36.04,0.4184,0.2538,0.1517,0.0,0.0129,25.39,42.31,38.23,20.77,5.1475,2.7214,295.98,0.0,plastic,20260408_174802_a15.jpg
120.53,39.69,0.3942,0.2226,0.2715,0.0012,0.0112,27.67,45.93,42.09,22.6,5.2863,2.8064,138.07,0.0,plastic,20260408_174802_a2.jpg
120.53,39.68,0.3946,0.2229,0.2731,0.0009,0.0112,27.58,45.78,42.07,22.58,5.2871,2.8047,138.45,0.0,plastic,20260408_174802_a3.jpg
120.53,39.69,0.3945,0.2225,0.272,0.0012,0.011,27.67,45.92,42.09,22.63,5.2862,2.8063,138.2,0.0,plastic,20260408_174802_a4.jpg
120.15,38.07,0.3582,0.2448,0.2183,0.0017,0.0113,33.07,56.59,41.45,24.02,5.1173,2.8414,118.06,0.0,plastic,20260408_174802_a5.jpg
98.21,32.49,0.3957,0.223,0.2242,0.0,0.0334,22.73,37.57,34.44,19.12,5.0012,2.6284,93.04,0.0,plastic,20260408_174802_a6.jpg
143.82,47.26,0.3918,0.2248,0.2958,0.0845,0.006,32.65,53.28,50.07,26.9,5.5287,2.9679,184.85,0.0024,plastic,20260408_174802_a7.jpg
120.09,34.68,0.3482,0.1929,0.2325,0.0,0.0035,24.72,41.18,36.77,19.73,5.0938,2.7094,106.67,0.0,plastic,20260408_174802_a8.jpg
120.07,43.87,0.4334,0.2486,0.2812,0.0056,0.0284,29.95,49.38,46.48,24.89,5.43,2.8842,168.26,0.0,plastic,20260408_174802_a9.jpg
118.26,43.95,0.2593,0.246,0.1689,0.0,0.0555,10.81,25.83,44.21,11.05,4.9626,1.7211,20.44,0.0,plastic,20260408_174806_a0.jpg
118.25,43.94,0.2592,0.2465,0.1705,0.0,0.0543,10.81,25.83,44.21,12.53,4.9622,1.7203,20.63,0.0,plastic,20260408_174806_a1.jpg
118.26,43.84,0.2587,0.2453,0.1685,0.0,0.0544,10.33,24.86,44.06,10.75,4.9579,1.6918,20.45,0.0,plastic,20260408_174806_a10.jpg
118.0,43.51,0.2558,0.2429,0.1659,0.0,0.0526,8.01,22.82,43.63,9.74,4.9091,1.351,20.67,0.0,plastic,20260408_174806_a11.jpg
127.09,43.49,0.2252,0.2196,0.264,0.0,0.0363,14.36,31.56,44.0,11.55,4.9018,2.0123,14.9,0.0,plastic,20260408_174806_a12.jpg
127.16,41.42,0.207,0.2219,0.2125,0.0,0.0312,15.84,34.14,42.09,11.01,4.846,2.09,9.89,0.0,plastic,20260408_174806_a13.jpg
117.73,44.56,0.2637,0.2539,0.1857,0.0,0.0599,30.63,44.15,45.96,15.73,5.1327,2.9881,20.22,0.0,plastic,20260408_174806_a14.jpg
99.08,40.66,0.4739,0.1349,0.7849,0.0,0.1406,9.65,22.58,40.92,11.35,4.8238,1.6304,585.48,0.0,plastic,20260408_174806_a15.jpg
118.26,43.95,0.2588,0.2467,0.1686,0.0,0.0547,10.83,25.86,44.21,12.42,4.9617,1.7259,20.6,0.0,plastic,20260408_174806_a2.jpg
118.25,43.94,0.2592,0.2465,0.1705,0.0,0.0543,10.81,25.83,44.21,11.01,4.9622,1.7203,20.63,0.0,plastic,20260408_174806_a3.jpg
118.26,43.95,0.2589,0.2463,0.1681,0.0,0.0547,10.83,25.87,44.21,12.54,4.9618,1.7264,20.77,0.0,plastic,20260408_174806_a4.jpg
119.84,39.29,0.2199,0.2474,0.1325,0.0,0.0406,12.19,29.87,39.87,10.12,4.7265,1.7446,17.36,0.0,plastic,20260408_174806_a5.jpg
70.85,26.49,0.2598,0.2498,0.0802,0.0,0.2097,6.69,15.57,26.67,12.03,4.2536,1.3056,7.97,0.0,plastic,20260408_174806_a6.jpg
140.07,52.22,0.2604,0.2488,0.2249,0.0045,0.0255,12.78,30.57,52.53,13.07,5.2062,1.8875,29.3,0.0,plastic,20260408_174806_a7.jpg
117.73,36.04,0.2022,0.1866,0.1292,0.0,0.0062,9.59,23.98,36.26,9.17,4.6778,1.5696,13.54,0.0,plastic,20260408_174806_a8.jpg
117.88,51.22,0.3247,0.3218,0.217,0.0,0.1252,11.87,27.7,51.53,12.84,5.174,1.8362,27.55,0.0,plastic,20260408_174806_a9.jpg
108.42,53.22,0.2728,0.2572,0.0677,0.0345,0.1094,18.08,34.39,54.26,18.75,5.529,2.3222,64.04,0.0,plastic,20260408_174813_a0.jpg
108.42,53.21,0.2723,0.2578,0.0662,0.0347,0.1095,18.08,34.39,54.26,22.87,5.5288,2.322,64.53,0.0,plastic,20260408_174813_a1.jpg
108.45,52.6,0.2698,0.2537,0.0651,0.0347,0.1037,16.08,30.52,53.44,17.58,5.5059,2.2338,63.87,0.0,plastic,20260408_174813_a10.jpg
108.09,51.19,0.2649,0.2475,0.062,0.031,0.0956,11.21,23.33,51.68,15.33,5.4513,1.9065,63.62,0.0,plastic,20260408_174813_a11.jpg
95.23,53.47,0.3162,0.2271,0.0813,0.032,0.1661,32.79,55.78,56.1,25.69,5.5676,2.8765,86.33,0.0001,plastic,20260408_174813_a12.jpg
95.59,53.46,0.3115,0.2267,0.0786,0.0313,0.1644,33.46,56.52,56.2,25.45,5.5809,2.8984,85.97,0.0004,plastic,20260408_174813_a13.jpg
107.98,53.38,0.2758,0.2593,0.0688,0.0308,0.1102,25.51,39.73,54.72,19.93,5.5902,2.8361,64.05,0.0,plastic,20260408_174813_a14.jpg
110.61,53.88,0.5039,0.2348,0.0,0.0391,0.1048,18.43,35.06,54.95,18.92,5.5454,2.3311,759.85,0.0,plastic,20260408_174813_a15.jpg
108.42,53.22,0.2722,0.2578,0.0652,0.0352,0.1088,18.1,34.54,54.26,22.84,5.5305,2.3139,64.24,0.0,plastic,20260408_174813_a2.jpg
108.42,53.21,0.2723,0.2578,0.0662,0.0347,0.1095,18.08,34.39,54.26,18.71,5.5288,2.322,64.53,0.0,plastic,20260408_174813_a3.jpg
108.42,53.21,0.2725,0.2577,0.0667,0.035,0.1091,18.11,34.54,54.26,22.91,5.5307,2.3132,63.94,0.0,plastic,20260408_174813_a4.jpg
115.56,48.07,0.2292,0.254,0.0597,0.0269,0.0701,22.63,44.69,49.66,16.83,5.3957,2.3905,46.35,0.0,plastic,20260408_174813_a5.jpg
94.31,46.51,0.2748,0.2603,0.055,0.0,0.1381,15.86,30.28,47.43,17.6,5.3361,2.2025,48.47,0.0,plastic,20260408_174813_a6.jpg
121.53,59.8,0.2726,0.2594,0.0802,0.0555,0.0913,20.31,38.41,60.94,20.26,5.6866,2.4228,80.54,0.0235,plastic,20260408_174813_a7.jpg
107.77,31.99,0.1509,0.1378,0.0184,0.0,0.0,12.45,24.71,32.63,11.91,4.8111,1.96,23.11,0.0,plastic,20260408_174813_a8.jpg
108.41,66.07,0.3692,0.3559,0.0883,0.0521,0.1862,21.34,41.04,67.27,22.87,5.7651,2.4448,92.6,0.0237,plastic,20260408_174813_a9.jpg
114.22,61.45,0.397,0.2208,0.0448,0.0001,0.1778,14.69,30.94,62.06,20.04,5.592,2.0838,314.13,0.0,plastic,20260408_174818_a0.jpg
114.23,61.45,0.3973,0.2212,0.045,0.0004,0.1776,14.69,30.94,62.06,17.85,5.5923,2.0824,315.5,0.0,plastic,20260408_174818_a1.jpg
114.23,61.12,0.395,0.2174,0.0443,0.0001,0.1707,13.3,27.97,61.61,19.06,5.5876,2.0098,314.66,0.0,plastic,20260408_174818_a10.jpg
113.94,60.38,0.3915,0.2096,0.0436,0.0001,0.1603,9.91,22.64,60.67,17.03,5.5789,1.7359,315.73,0.0,plastic,20260408_174818_a11.jpg
109.23,60.09,0.3836,0.2187,0.1066,0.0002,0.1732,18.7,37.02,61.04,22.42,5.6059,2.37,205.87,0.0,plastic,20260408_174818_a12.jpg
109.23,60.09,0.3836,0.2187,0.1066,0.0002,0.1732,18.7,37.02,61.04,22.42,5.6059,2.37,205.87,0.0,plastic,20260408_174818_a13.jpg
113.76,61.57,0.4001,0.2237,0.0457,0.0112,0.1782,24.99,38.7,62.53,21.53,5.6638,2.8145,311.98,0.0,plastic,20260408_174818_a14.jpg
114.05,61.58,0.3906,0.213,0.0478,0.0002,0.179,14.7,30.92,62.19,20.1,5.5885,2.0804,365.5,0.0,plastic,20260408_174818_a15.jpg
114.23,61.44,0.3969,0.2205,0.0448,0.0004,0.1782,14.66,30.89,62.05,17.85,5.5878,2.0696,314.59,0.0,plastic,20260408_174818_a2.jpg
114.23,61.45,0.3973,0.2212,0.045,0.0004,0.1776,14.69,30.94,62.06,20.29,5.5923,2.0824,315.5,0.0,plastic,20260408_174818_a3.jpg
114.23,61.44,0.3974,0.2213,0.0451,0.0005,0.1782,14.66,30.89,62.05,17.85,5.5877,2.07,315.27,0.0,plastic,20260408_174818_a4.jpg
117.04,59.8,0.3706,0.229,0.0297,0.0015,0.1559,18.64,39.19,60.73,19.52,5.5903,2.2601,305.7,0.0,plastic,20260408_174818_a5.jpg
96.85,52.33,0.3993,0.2232,0.0414,0.0,0.2001,12.58,26.54,52.87,18.44,5.3629,1.935,228.03,0.0,plastic,20260408_174818_a6.jpg
139.4,74.75,0.3855,0.2343,0.046,0.261,0.1486,17.9,37.89,75.51,23.42,5.8203,2.2471,400.62,0.0861,plastic,20260408_174818_a7.jpg
113.66,48.66,0.3032,0.1486,0.0408,0.0,0.0424,12.45,26.72,49.17,16.11,5.2581,1.9078,197.44,0.0,plastic,20260408_174818_a8.jpg
114.07,70.18,0.4696,0.2797,0.0458,0.0848,0.2093,16.07,34.41,70.86,22.75,5.7263,2.1359,402.57,0.0,plastic,20260408_174818_a9.jpg
121.07,45.57,0.2772,0.1644,0.0787,0.0013,0.014,13.11,26.58,46.19,15.37,5.147,1.9968,204.95,0.0,plastic,20260408_174823_a0.jpg
121.07,45.57,0.2774,0.1647,0.0806,0.0015,0.014,13.11,26.58,46.19,15.34,5.147,1.9957,205.13,0.0,plastic,20260408_174823_a1.jpg
121.07,45.21,0.2768,0.1633,0.0789,0.0001,0.0131,12.08,24.26,45.74,14.55,5.1364,1.9396,205.1,0.0,plastic,20260408_174823_a10.jpg
120.8,44.31,0.2762,0.1616,0.0782,0.0,0.0113,9.05,20.27,44.63,12.85,5.1162,1.6159,205.02,0.0,plastic,20260408_174823_a11.jpg
109.94,43.45,0.2454,0.1892,0.0899,0.001,0.0464,14.25,28.48,44.16,16.1,5.0961,2.1045,82.69,0.0,plastic,20260408_174823_a12.jpg
113.5,41.44,0.2279,0.1861,0.0862,0.0013,0.0301,17.19,35.53,42.43,14.89,5.0519,2.2248,77.74,0.0,plastic,20260408_174823_a13.jpg
120.57,45.71,0.2784,0.1656,0.0787,0.002,0.0172,17.55,29.23,46.45,16.02,5.2024,2.4524,206.74,0.0,plastic,20260408_174823_a14.jpg
111.74,40.66,0.3128,0.1108,0.0325,0.0,0.0155,11.99,24.29,41.2,14.55,5.0005,1.912,289.17,0.0,plastic,20260408_174823_a15.jpg
121.06,45.57,0.2772,0.1645,0.0798,0.0013,0.0142,13.04,26.5,46.19,15.38,5.1481,1.9868,204.98,0.0,plastic,20260408_174823_a2.jpg
121.07,45.57,0.2774,0.1647,0.0806,0.0015,0.014,13.11,26.58,46.19,15.3,5.147,1.9957,205.13,0.0,plastic,20260408_174823_a3.jpg
121.06,45.57,0.2768,0.1645,0.0805,0.0012,0.0142,13.04,26.5,46.19,15.33,5.1478,1.9867,204.43,0.0,plastic,20260408_174823_a4.jpg
123.56,43.88,0.2662,0.1725,0.0702,0.0018,0.0095,16.05,32.71,44.69,15.88,5.1409,2.1517,207.56,0.0,plastic,20260408_174823_a5.jpg
81.58,30.92,0.2829,0.1637,0.0472,0.0,0.0796,8.95,18.11,31.33,14.81,4.6009,1.6239,94.42,0.0,plastic,20260408_174823_a6.jpg
162.58,56.47,0.2335,0.1677,0.1268,0.2803,0.007,16.21,34.18,57.22,17.31,5.2459,2.1549,179.69,0.1682,plastic,20260408_174823_a7.jpg
120.53,28.36,0.1854,0.1125,0.0363,0.0,0.0,9.73,21.87,28.75,9.8,4.4833,1.6222,78.18,0.0,plastic,20260408_174823_a8.jpg
120.49,57.53,0.3485,0.2189,0.1102,0.0814,0.0736,15.33,30.48,58.27,19.1,5.451,2.1727,310.0,0.0,plastic,20260408_174823_a9.jpg
122.56,36.92,0.2488,0.2058,0.0893,0.0057,0.0193,10.83,25.32,37.31,11.48,5.0033,1.7514,101.33,0.0,plastic,20260408_174826_a0.jpg
122.56,36.92,0.2489,0.2054,0.0898,0.0061,0.0193,10.83,25.32,37.32,10.69,5.0035,1.7518,101.58,0.0,plastic,20260408_174826_a1.jpg
122.57,36.72,0.248,0.2046,0.0899,0.0054,0.0185,10.21,24.02,37.04,10.9,4.9931,1.7037,101.2,0.0,plastic,20260408_174826_a10.jpg
122.32,36.19,0.247,0.2019,0.0853,0.0038,0.0145,7.87,21.61,36.38,9.44,4.9505,1.3537,100.77,0.0,plastic,20260408_174826_a11.jpg
113.53,41.15,0.2339,0.198,0.1321,0.015,0.0504,16.87,35.97,42.21,16.67,5.2259,2.2449,36.67,0.0002,plastic,20260408_174826_a12.jpg
113.66,40.9,0.2321,0.1979,0.1353,0.0131,0.0497,16.97,36.41,42.02,16.41,5.2091,2.2261,37.44,0.0001,plastic,20260408_174826_a13.jpg
122.06,37.26,0.2522,0.2077,0.1015,0.0072,0.0193,21.15,33.19,38.12,13.54,5.0925,2.6499,101.7,0.0,plastic,20260408_174826_a14.jpg
106.34,31.83,0.2587,0.2159,0.063,0.0,0.0253,9.36,21.99,32.17,10.9,4.7924,1.6048,149.65,0.0,plastic,20260408_174826_a15.jpg
122.55,36.92,0.2487,0.2053,0.0906,0.0054,0.0196,10.77,25.23,37.31,10.63,5.0033,1.747,101.2,0.0,plastic,20260408_174826_a2.jpg
122.56,36.92,0.2489,0.2054,0.0898,0.0061,0.0193,10.83,25.32,37.32,11.42,5.0035,1.7518,101.58,0.0,plastic,20260408_174826_a3.jpg
122.55,36.92,0.2487,0.2058,0.0905,0.0054,0.0193,10.77,25.23,37.31,10.66,5.0041,1.7473,101.35,0.0,plastic,20260408_174826_a4.jpg
124.02,33.24,0.2205,0.2124,0.0526,0.006,0.0141,11.39,27.47,33.68,9.34,4.6468,1.7107,103.42,0.0,plastic,20260408_174826_a5.jpg
87.25,26.46,0.2523,0.2054,0.0648,0.0,0.0372,7.85,18.15,26.73,11.44,4.5344,1.455,51.61,0.0,plastic,20260408_174826_a6.jpg
164.29,46.93,0.231,0.2031,0.1758,0.1362,0.0043,13.84,32.6,47.41,14.66,5.3147,1.9914,114.35,0.0591,plastic,20260408_174826_a7.jpg
122.2,28.86,0.1988,0.165,0.0688,0.0,0.0005,9.32,23.4,29.18,9.05,4.6524,1.5397,61.63,0.0,plastic,20260408_174826_a8.jpg
122.0,46.85,0.3146,0.257,0.1574,0.0455,0.0391,12.54,27.78,47.32,14.28,5.3342,1.9491,154.0,0.0,plastic,20260408_174826_a9.jpg
121.27,33.78,0.3227,0.2349,0.1118,0.0,0.011,15.22,33.79,34.83,13.13,4.8439,2.057,128.04,0.0,plastic,20260408_174834_a0.jpg
121.27,33.79,0.3225,0.235,0.1122,0.0,0.0109,15.22,33.78,34.83,15.17,4.8444,2.0577,127.81,0.0,plastic,20260408_174834_a1.jpg
121.25,33.24,0.321,0.2326,0.1121,0.0,0.0071,13.82,30.45,34.04,11.83,4.82,1.9952,127.85,0.0,plastic,20260408_174834_a10.jpg
120.94,32.19,0.3175,0.2287,0.1108,0.0,0.005,9.77,24.68,32.55,9.24,4.7462,1.5738,127.77,0.0,plastic,20260408_174834_a11.jpg
120.35,32.84,0.2902,0.2183,0.2307,0.0,0.0067,17.24,36.34,34.09,13.71,4.8232,2.2354,47.54,0.0,plastic,20260408_174834_a12.jpg
120.85,32.05,0.2752,0.2229,0.1774,0.0,0.0067,18.46,38.35,33.51,13.31,4.8109,2.2638,50.01,0.0,plastic,20260408_174834_a13.jpg
120.85,34.34,0.3274,0.2364,0.1135,0.0,0.0111,27.85,42.94,36.18,15.82,4.968,2.9015,127.11,0.0,plastic,20260408_174834_a14.jpg
127.38,36.77,0.4095,0.1662,0.439,0.0,0.0112,16.15,35.67,37.88,14.04,4.9526,2.1198,233.6,0.0,plastic,20260408_174834_a15.jpg
121.27,33.79,0.3226,0.2348,0.113,0.0,0.0114,15.17,33.77,34.83,15.16,4.8443,2.0579,128.0,0.0,plastic,20260408_174834_a2.jpg
121.27,33.79,0.3225,0.235,0.1122,0.0,0.0109,15.22,33.78,34.83,13.07,4.8444,2.0577,127.81,0.0,plastic,20260408_174834_a3.jpg
121.27,33.79,0.3226,0.2353,0.113,0.0,0.0114,15.17,33.76,34.83,15.2,4.844,2.0591,128.0,0.0,plastic,20260408_174834_a4.jpg
121.69,32.65,0.296,0.2395,0.093,0.0,0.0104,17.03,37.43,33.96,15.24,4.7975,2.1315,110.82,0.0,plastic,20260408_174834_a5.jpg
89.31,25.03,0.3237,0.2364,0.0915,0.0,0.0203,11.38,25.41,25.8,11.62,4.4184,1.7918,68.98,0.0,plastic,20260408_174834_a6.jpg
161.94,45.12,0.3218,0.2362,0.1259,0.236,0.0023,20.0,43.42,46.47,18.52,5.2419,2.3238,225.71,0.0006,plastic,20260408_174834_a7.jpg
120.69,21.75,0.2074,0.1479,0.0861,0.0,0.0,11.26,27.13,22.44,8.5,4.2257,1.6948,53.37,0.0,plastic,20260408_174834_a8.jpg
120.98,44.09,0.427,0.3168,0.1251,0.0004,0.0234,18.35,39.02,45.35,16.95,5.2222,2.2764,214.98,0.0,plastic,20260408_174834_a9.jpg
91.12,53.15,0.6142,0.1995,0.066,0.0254,0.145,21.53,40.48,54.56,20.26,5.5144,2.5677,587.13,0.0008,plastic,20260408_174840_a0.jpg
91.12,53.15,0.6147,0.2,0.0657,0.0252,0.1454,21.53,40.48,54.56,22.94,5.515,2.568,588.8,0.0008,plastic,20260408_174840_a1.jpg
91.12,52.36,0.6114,0.1968,0.0653,0.0215,0.139,18.95,35.22,53.42,18.55,5.5009,2.473,588.23,0.0003,plastic,20260408_174840_a10.jpg
90.66,50.7,0.6071,0.1917,0.0653,0.0125,0.1378,12.28,24.5,51.21,15.17,5.464,2.0081,588.64,0.0,plastic,20260408_174840_a11.jpg
84.89,52.28,0.6069,0.1921,0.0538,0.0187,0.2084,26.97,48.42,54.24,23.23,5.5225,2.7809,539.48,0.0005,plastic,20260408_174840_a12.jpg
87.01,51.73,0.5827,0.2237,0.0543,0.0178,0.1943,28.84,51.44,53.92,22.42,5.5305,2.8041,486.41,0.0005,plastic,20260408_174840_a13.jpg
90.54,53.19,0.6156,0.204,0.066,0.0244,0.1503,29.06,46.26,54.98,21.74,5.5436,2.9252,579.26,0.0004,plastic,20260408_174840_a14.jpg
94.6,48.4,0.7447,0.2162,0.0452,0.0067,0.0888,20.01,37.85,49.68,18.39,5.3726,2.4901,1504.58,0.0,plastic,20260408_174840_a15.jpg
91.12,53.15,0.6144,0.1996,0.0656,0.0252,0.1459,21.6,40.64,54.56,22.95,5.5152,2.5682,587.77,0.0008,plastic,20260408_174840_a2.jpg
91.12,53.15,0.6147,0.2,0.0657,0.0252,0.1454,21.53,40.48,54.56,20.18,5.515,2.568,588.8,0.0008,plastic,20260408_174840_a3.jpg
91.12,53.15,0.6142,0.1995,0.0658,0.0253,0.1456,21.59,40.64,54.56,22.94,5.5158,2.5669,587.76,0.0007,plastic,20260408_174840_a4.jpg
94.77,51.92,0.5589,0.2528,0.0643,0.0236,0.127,24.14,45.86,53.66,20.77,5.4646,2.595,464.66,0.0001,plastic,20260408_174840_a5.jpg
55.98,32.96,0.6198,0.2045,0.0612,0.0,0.3893,13.67,26.62,33.85,17.24,4.8391,2.1371,225.67,0.0,plastic,20260408_174840_a6.jpg
109.0,62.48,0.608,0.2142,0.0684,0.1005,0.0994,25.31,46.25,64.08,22.71,5.7019,2.7157,789.22,0.0388,plastic,20260408_174840_a7.jpg
90.63,47.79,0.5572,0.1724,0.0651,0.0045,0.1056,19.81,37.43,49.06,18.49,5.3646,2.4927,475.53,0.0,plastic,20260408_174840_a8.jpg
91.63,68.12,0.7439,0.2632,0.0693,0.0909,0.2448,25.37,48.63,69.84,25.02,5.7132,2.6206,864.64,0.0206,plastic,20260408_174840_a9.jpg
113.88,28.15,0.5059,0.1636,0.8798,0.0,0.0,13.6,28.37,29.01,12.62,4.7634,1.9467,583.08,0.0,plastic,20260408_174845_a0.jpg
113.89,28.14,0.5059,0.1631,0.8798,0.0,0.0,13.6,28.37,29.01,12.96,4.7638,1.946,582.76,0.0,plastic,20260408_174845_a1.jpg
113.89,27.67,0.5042,0.1643,0.88,0.0,0.0,12.27,25.67,28.36,11.58,4.7437,1.8797,582.68,0.0,plastic,20260408_174845_a10.jpg
113.63,26.46,0.5013,0.166,0.8787,0.0,0.0,9.01,21.41,26.84,9.42,4.6974,1.5646,586.49,0.0,plastic,20260408_174845_a11.jpg
112.62,30.6,0.4477,0.2081,0.7328,0.0,0.0114,18.87,37.55,32.01,16.58,4.9623,2.3387,336.96,0.0,plastic,20260408_174845_a12.jpg
114.37,29.37,0.432,0.2126,0.7249,0.0,0.0081,20.94,41.48,31.1,16.02,4.9046,2.4042,334.03,0.0,plastic,20260408_174845_a13.jpg
113.36,29.03,0.5088,0.1686,0.8795,0.0002,0.0002,30.61,44.03,31.33,16.52,4.8521,2.99,579.79,0.0,plastic,20260408_174845_a14.jpg
119.01,28.36,0.673,0.1914,0.9468,0.0001,0.0,13.82,29.02,29.24,12.49,4.7784,1.9536,1577.02,0.0,plastic,20260408_174845_a15.jpg
113.88,28.15,0.506,0.1633,0.8798,0.0,0.0,13.65,28.41,29.02,13.09,4.7654,1.9436,582.95,0.0,plastic,20260408_174845_a2.jpg
113.89,28.14,0.5059,0.1631,0.8798,0.0,0.0,13.6,28.37,29.01,12.6,4.7638,1.946,582.76,0.0,plastic,20260408_174845_a3.jpg
113.88,28.15,0.5058,0.1629,0.8801,0.0,0.0,13.65,28.42,29.02,12.98,4.7655,1.9433,582.15,0.0,plastic,20260408_174845_a4.jpg
115.24,27.08,0.4716,0.1903,0.8329,0.0,0.0,15.64,32.77,28.19,12.83,4.6993,2.0676,503.03,0.0,plastic,20260408_174845_a5.jpg
82.22,20.45,0.5081,0.1657,0.8721,0.0,0.0015,9.99,20.61,21.1,12.31,4.3129,1.6817,308.57,0.0,plastic,20260408_174845_a6.jpg
135.19,33.38,0.5057,0.166,0.8828,0.0381,0.0,16.02,33.64,34.4,14.4,5.006,2.0859,843.08,0.0,plastic,20260408_174845_a7.jpg
113.42,21.57,0.4003,0.125,0.8742,0.0,0.0,11.38,24.79,22.24,9.86,4.385,1.7485,341.9,0.0,plastic,20260408_174845_a8.jpg
113.35,37.09,0.6441,0.2222,0.8838,0.0189,0.0042,16.58,33.96,38.22,16.42,5.1567,2.1434,1025.75,0.0,plastic,20260408_174845_a9.jpg
120.36,28.65,0.4718,0.1525,0.9016,0.0032,0.0,12.93,27.56,29.42,10.94,4.7644,1.935,590.56,0.0,plastic,20260408_174852_a0.jpg
120.36,28.65,0.4717,0.1529,0.9007,0.0032,0.0,12.94,27.57,29.42,13.04,4.7652,1.9343,591.15,0.0,plastic,20260408_174852_a1.jpg
120.37,28.27,0.4711,0.1528,0.9006,0.001,0.0,11.96,25.57,28.9,10.2,4.7528,1.8816,590.91,0.0,plastic,20260408_174852_a10.jpg
120.1,27.19,0.4694,0.153,0.8983,0.0,0.0,8.93,22.17,27.53,8.42,4.7133,1.5359,593.02,0.0,plastic,20260408_174852_a11.jpg
117.56,33.94,0.4521,0.1842,0.8575,0.002,0.0139,17.56,35.57,35.15,15.16,5.0996,2.2732,498.23,0.0,plastic,20260408_174852_a12.jpg
119.44,31.0,0.4272,0.2,0.8175,0.0026,0.0029,19.05,38.97,32.47,14.83,4.9564,2.3158,460.35,0.0,plastic,20260408_174852_a13.jpg
119.84,29.25,0.4757,0.1559,0.9028,0.004,0.0004,25.94,38.62,30.96,14.0,4.8455,2.8385,592.4,0.0,plastic,20260408_174852_a14.jpg
113.44,27.99,0.613,0.1848,0.9498,0.0,0.0,12.46,26.34,28.73,10.98,4.7362,1.9117,1121.41,0.0,plastic,20260408_174852_a15.jpg
120.36,28.64,0.4718,0.1528,0.9012,0.0037,0.0,12.95,27.63,29.42,13.02,4.764,1.9361,590.9,0.0,plastic,20260408_174852_a2.jpg
120.36,28.65,0.4717,0.1529,0.9007,0.0032,0.0,12.94,27.57,29.43,10.86,4.7652,1.9343,591.15,0.0,plastic,20260408_174852_a3.jpg
120.36,28.64,0.4718,0.1528,0.9011,0.0036,0.0,12.95,27.64,29.42,13.04,4.764,1.935,590.91,0.0,plastic,20260408_174852_a4.jpg
121.25,27.21,0.4388,0.1778,0.8496,0.0043,0.0,14.93,32.0,28.18,12.51,4.6403,2.0488,504.14,0.0,plastic,20260408_174852_a5.jpg
101.95,24.4,0.4742,0.1538,0.8962,0.0,0.0,11.09,23.59,25.06,10.6,4.5369,1.7844,428.8,0.0,plastic,20260408_174852_a6.jpg
158.66,35.97,0.4682,0.1618,0.9183,0.0773,0.0,16.53,35.39,36.85,13.96,5.1,2.1842,1104.99,0.024,plastic,20260408_174852_a7.jpg
119.76,19.9,0.3422,0.1035,0.8873,0.0,0.0,10.29,23.9,20.46,7.78,4.2511,1.6576,286.32,0.0,plastic,20260408_174852_a8.jpg
119.91,37.26,0.5979,0.211,0.9148,0.0276,0.0247,15.53,31.88,38.26,14.12,5.14,2.1422,1030.29,0.0,plastic,20260408_174852_a9.jpg
118.67,32.79,0.181,0.1378,0.538,0.0,0.0458,15.57,32.03,33.87,13.09,4.7673,2.111,56.47,0.0,plastic,20260408_174857_a0.jpg
118.68,32.78,0.181,0.138,0.5362,0.0,0.0458,15.55,32.03,33.87,16.6,4.7672,2.108,56.48,0.0,plastic,20260408_174857_a1.jpg
118.65,32.2,0.1805,0.136,0.538,0.0,0.0441,14.02,28.48,33.05,12.02,4.7406,2.0519,56.49,0.0,plastic,20260408_174857_a10.jpg
118.32,30.85,0.1783,0.1323,0.5374,0.0,0.0405,9.86,22.89,31.3,9.79,4.6891,1.6679,56.88,0.0,plastic,20260408_174857_a11.jpg
116.94,35.07,0.1937,0.1456,0.5303,0.0,0.0547,17.76,37.38,36.37,15.24,4.8442,2.2155,43.59,0.0,plastic,20260408_174857_a12.jpg
117.95,33.87,0.1737,0.1478,0.4774,0.0,0.053,20.48,42.97,35.54,15.73,4.7654,2.2988,38.01,0.0,plastic,20260408_174857_a13.jpg
118.18,33.66,0.1875,0.1442,0.5275,0.0,0.0464,32.3,46.92,35.98,17.06,4.903,3.0317,56.42,0.0,plastic,20260408_174857_a14.jpg
