brightness,contrast,saturation,color_uniformity,warm_ratio,transparency,dark_ratio,edge_density,edge_intensity,texture_roughness,smoothness,entropy,edge_entropy,channel_variance,highlights,category,filename
120.55,92.27,0.2889,0.2333,0.1797,0.295,0.3191,31.75,63.18,93.93,32.86,5.5489,2.6101,7.9,0.1693,plastic,20260408_174557_a5.jpg
58.23,46.26,0.3253,0.2345,0.1473,0.0,0.4871,18.63,41.31,47.41,21.78,4.8828,2.1446,0.27,0.0,plastic,20260408_174557_a6.jpg
96.52,99.02,0.4482,0.3916,0.1744,0.2421,0.478,31.74,66.16,100.7,35.5,4.6129,2.3354,9.85,0.0865,plastic,20260408_174557_a7.jpg
95.09,73.67,0.3372,0.2299,0.1882,0.0439,0.4073,23.11,49.89,75.03,28.3,5.5386,2.3338,3.36,0.0091,plastic,20260408_174557_a8.jpg
91.43,72.2,0.3358,0.2438,0.1702,0.038,0.4001,44.86,67.13,74.72,30.98,5.6061,3.2225,0.87,0.0074,plastic,20260408_174557_a9.jpg
128.43,53.63,0.2465,0.1691,0.1609,0.0311,0.0786,36.53,58.34,56.01,24.62,5.6277,3.0319,39.0,0.0034,plastic,20260408_174607_a0.jpg
128.43,53.62,0.2456,0.1687,0.1608,0.0309,0.0784,36.49,58.34,56.01,24.85,5.6254,3.0298,39.01,0.0033,plastic,20260408_174607_a1.jpg
128.42,51.6,0.2399,0.1588,0.1615,0.0262,0.0715,18.84,34.15,52.38,16.76,5.5732,2.4633,39.27,0.0007,plastic,20260408_174607_a10.jpg
134.61,58.32,0.2473,0.1713,0.3707,0.0612,0.0882,36.57,59.36,60.61,25.65,5.7042,3.0212,38.89,0.0059,plastic,20260408_174607_a11.jpg
128.44,53.64,0.0,0.0,0.0,0.0301,0.0776,36.53,58.36,56.01,24.63,5.6184,3.0319,0.0,0.0035,plastic,20260408_174607_a12.jpg
144.04,52.91,0.2984,0.2351,0.3532,0.0751,0.0574,36.78,58.82,55.3,24.54,5.5935,3.0588,128.9,0.0033,plastic,20260408_174607_a13.jpg
128.44,53.62,0.2473,0.1693,0.1606,0.0316,0.0779,36.39,58.6,56.01,24.97,5.6246,3.0292,39.21,0.0032,plastic,20260408_174607_a2.jpg
128.43,53.62,0.2456,0.1687,0.1608,0.0309,0.0784,36.49,58.34,56.01,24.55,5.6254,3.0298,39.01,0.0033,plastic,20260408_174607_a3.jpg
114.93,64.22,0.2918,0.2622,0.1576,0.03,0.1691,37.09,63.47,66.77,30.17,5.4926,2.8874,27.43,0.0037,plastic,20260408_174607_a4.jpg
190.23,70.64,0.1919,0.1969,0.1852,0.5437,0.0579,45.08,73.57,73.59,34.35,5.0406,3.0208,13.57,0.3575,plastic,20260408_174607_a5.jpg
73.1,30.76,0.2503,0.1722,0.1111,0.0,0.1696,21.12,36.07,32.09,17.32,4.8463,2.551,13.0,0.0,plastic,20260408_174607_a6.jpg
133.52,79.23,0.3955,0.3082,0.1717,0.2188,0.188,51.28,79.97,82.98,37.94,5.8239,3.0551,81.95,0.0792,plastic,20260408_174607_a7.jpg
132.21,50.88,0.2879,0.2085,0.2864,0.0384,0.0203,24.99,43.23,52.1,19.53,5.5702,2.7205,32.72,0.0021,plastic,20260408_174607_a8.jpg
128.07,54.77,0.2643,0.1934,0.1639,0.0392,0.0836,58.77,79.29,59.88,31.04,5.7221,3.3838,38.52,0.0042,plastic,20260408_174607_a9.jpg
136.74,41.08,0.2197,0.1343,0.1158,0.0246,0.0292,29.26,48.36,43.23,21.94,5.2703,2.9271,50.18,0.0048,plastic,20260408_174616_a0.jpg
136.74,41.08,0.2192,0.1336,0.1167,0.0243,0.0291,29.26,48.35,43.23,20.37,5.2693,2.928,50.15,0.0048,plastic,20260408_174616_a1.jpg
136.78,37.48,0.2073,0.1094,0.1202,0.0238,0.0264,7.81,22.43,37.66,11.51,5.1042,1.353,49.56,0.004,plastic,20260408_174616_a10.jpg
135.9,40.45,0.2188,0.1341,0.5068,0.024,0.0294,29.35,48.27,42.64,21.9,5.2391,2.9347,50.29,0.0044,plastic,20260408_174616_a11.jpg
136.74,41.07,0.0,0.0,0.0,0.0237,0.0287,29.26,48.37,43.23,21.95,5.2651,2.9271,0.0,0.0049,plastic,20260408_174616_a12.jpg
125.24,41.69,0.5706,0.1441,0.0121,0.0193,0.0385,29.58,48.62,43.9,22.4,5.2889,2.9222,1469.17,0.0,plastic,20260408_174616_a13.jpg
136.74,41.09,0.2197,0.134,0.1166,0.0248,0.0294,29.3,48.59,43.28,20.41,5.2701,2.9337,50.1,0.0049,plastic,20260408_174616_a2.jpg
136.74,41.08,0.2192,0.1336,0.1167,0.0243,0.0291,29.26,48.35,43.23,22.07,5.2693,2.928,50.15,0.0048,plastic,20260408_174616_a3.jpg
119.54,60.44,0.2445,0.2344,0.1164,0.0226,0.1591,28.72,53.7,62.21,27.89,5.0613,2.6949,30.35,0.0048,plastic,20260408_174616_a4.jpg
182.19,51.87,0.2076,0.1438,0.1339,0.3436,0.0262,37.62,61.6,54.87,28.74,5.3939,3.0899,65.43,0.1371,plastic,20260408_174616_a5.jpg
78.5,23.74,0.2202,0.1343,0.0768,0.0,0.0621,16.76,29.17,24.95,16.68,4.4864,2.3599,16.55,0.0,plastic,20260408_174616_a6.jpg
137.68,60.94,0.3592,0.2468,0.1442,0.1258,0.0803,42.36,66.66,64.13,32.75,5.7637,3.1529,127.07,0.0375,plastic,20260408_174616_a7.jpg
140.03,37.85,0.2193,0.1351,0.1318,0.0261,0.0109,26.0,45.13,39.74,19.93,5.218,2.787,44.71,0.0051,plastic,20260408_174616_a8.jpg
136.35,41.58,0.2218,0.14,0.114,0.0258,0.0294,40.99,58.42,44.82,24.34,5.3354,3.2553,50.25,0.0051,plastic,20260408_174616_a9.jpg
76.6,52.59,0.4253,0.1906,0.314,0.0,0.2957,18.03,33.22,53.54,21.43,5.3444,2.4227,14.4,0.0,plastic,20260408_174624_a0.jpg
76.6,52.59,0.4258,0.1904,0.3148,0.0,0.295,18.04,33.24,53.54,21.46,5.3433,2.4228,14.51,0.0,plastic,20260408_174624_a1.jpg
76.63,51.96,0.4211,0.1865,0.3169,0.0,0.2879,13.78,24.39,52.58,19.68,5.329,2.1952,14.53,0.0,plastic,20260408_174624_a10.jpg
73.45,49.39,0.4257,0.1881,0.2977,0.0,0.3089,18.19,32.99,50.37,21.36,5.2767,2.4464,14.24,0.0,plastic,20260408_174624_a11.jpg
76.6,52.59,0.0,0.0,0.0,0.0,0.2913,18.04,33.22,53.54,21.43,5.3383,2.4231,0.0,0.0,plastic,20260408_174624_a12.jpg
89.11,61.6,0.5885,0.2553,0.1953,0.0135,0.2548,20.73,37.76,62.67,22.67,5.5529,2.5548,235.49,0.0,plastic,20260408_174624_a13.jpg
76.6,52.58,0.4252,0.1904,0.3141,0.0,0.2956,18.03,33.09,53.52,21.46,5.3463,2.434,14.41,0.0,plastic,20260408_174624_a2.jpg
76.6,52.59,0.4258,0.1904,0.3148,0.0,0.295,18.04,33.24,53.54,21.42,5.3433,2.4228,14.51,0.0,plastic,20260408_174624_a3.jpg
69.21,56.93,0.4158,0.2594,0.3177,0.0,0.3751,18.69,39.0,58.02,24.77,5.2131,2.3126,8.22,0.0,plastic,20260408_174624_a4.jpg
106.08,73.01,0.4251,0.1926,0.3383,0.1288,0.2209,24.57,43.6,74.25,24.62,5.7854,2.7254,27.6,0.0422,plastic,20260408_174624_a5.jpg
34.6,24.03,0.4356,0.2023,0.1664,0.0,0.6347,8.1,15.19,24.47,19.86,4.2482,1.6501,2.95,0.0,plastic,20260408_174624_a6.jpg
79.77,74.26,0.5797,0.3408,0.3416,0.0674,0.4263,23.39,45.2,75.54,27.43,5.3367,2.5015,22.83,0.0019,plastic,20260408_174624_a7.jpg
84.36,54.61,0.399,0.188,0.4235,0.0,0.2585,15.1,28.13,55.29,20.65,5.4093,2.2679,15.15,0.0,plastic,20260408_174624_a8.jpg
76.74,53.4,0.4516,0.2347,0.308,0.0004,0.3133,47.3,68.36,56.67,28.02,5.4944,3.2696,13.28,0.0,plastic,20260408_174624_a9.jpg
80.19,51.72,0.4143,0.1781,0.3588,0.0,0.2648,20.74,40.49,52.99,22.18,5.3331,2.4869,14.69,0.0,plastic,20260408_174628_a0.jpg
80.19,51.72,0.4144,0.1777,0.3581,0.0,0.2648,20.73,40.49,52.99,22.79,5.3308,2.4854,14.6,0.0,plastic,20260408_174628_a1.jpg
80.2,49.28,0.3986,0.1589,0.3624,0.0,0.2433,7.15,14.39,49.56,16.74,5.2519,1.4879,14.69,0.0,plastic,20260408_174628_a10.jpg
77.3,42.93,0.4098,0.18,0.3521,0.0,0.2286,23.66,41.31,44.48,21.83,5.1796,2.6666,14.95,0.0,plastic,20260408_174628_a11.jpg
80.19,51.73,0.0,0.0,0.0,0.0,0.2617,20.74,40.49,52.99,22.18,5.3228,2.4873,0.0,0.0,plastic,20260408_174628_a12.jpg
72.99,54.58,0.5551,0.2481,0.3597,0.0,0.337,21.42,42.44,55.91,23.92,5.2713,2.4614,2.16,0.0,plastic,20260408_174628_a13.jpg
80.19,51.71,0.4142,0.178,0.3588,0.0,0.2648,20.79,40.49,52.98,22.92,5.3335,2.4829,14.65,0.0,plastic,20260408_174628_a2.jpg
80.19,51.72,0.4144,0.1777,0.3581,0.0,0.2648,20.73,40.49,52.99,22.18,5.3308,2.4854,14.6,0.0,plastic,20260408_174628_a3.jpg
71.39,57.44,0.4187,0.256,0.3599,0.0,0.3628,19.26,41.7,58.72,25.31,5.1284,2.2579,20.39,0.0,plastic,20260408_174628_a4.jpg
115.71,74.74,0.4123,0.1801,0.3759,0.1767,0.2095,29.19,54.09,76.44,26.93,5.8118,2.7751,31.25,0.0464,plastic,20260408_174628_a5.jpg
31.9,20.84,0.4283,0.1828,0.2242,0.0,0.6503,8.29,16.5,21.34,20.06,4.0795,1.6255,2.33,0.0,plastic,20260408_174628_a6.jpg
86.21,77.67,0.5901,0.3389,0.3779,0.0834,0.392,28.77,56.95,79.63,30.74,5.3363,2.5443,40.6,0.0083,plastic,20260408_174628_a7.jpg
86.85,52.6,0.4155,0.1792,0.4308,0.0,0.2274,18.07,34.55,53.57,20.82,5.3468,2.3916,31.4,0.0,plastic,20260408_174628_a8.jpg
79.71,52.01,0.4267,0.1922,0.3602,0.0,0.2727,30.14,48.04,53.76,23.77,5.421,2.9504,14.11,0.0,plastic,20260408_174628_a9.jpg
118.03,36.24,0.2664,0.2013,0.3121,0.0003,0.0082,31.31,58.17,39.84,23.29,5.1263,2.7382,14.31,0.0,plastic,20260408_174802_a0.jpg
118.03,36.24,0.2667,0.2015,0.3093,0.0004,0.0082,31.31,58.17,39.84,23.56,5.1261,2.7386,14.41,0.0,plastic,20260408_174802_a1.jpg
118.02,31.16,0.2453,0.1711,0.2859,0.0,0.0007,9.05,22.81,31.44,9.59,4.8993,1.5376,14.33,0.0,plastic,20260408_174802_a10.jpg
119.37,42.33,0.2647,0.1995,0.2873,0.0105,0.0074,30.65,56.29,45.23,23.39,5.2986,2.7604,14.25,0.0,plastic,20260408_174802_a11.jpg
118.02,36.24,0.0,0.0,0.0,0.0003,0.0082,31.32,58.18,39.85,23.29,5.1239,2.7386,0.0,0.0,plastic,20260408_174802_a12.jpg
118.91,37.46,0.5825,0.1779,0.7964,0.0007,0.0095,32.15,59.68,41.25,24.18,5.172,2.7534,804.5,0.0,plastic,20260408_174802_a13.jpg
118.02,36.25,0.2665,0.2014,0.3087,0.0002,0.008,31.29,57.98,39.86,23.66,5.1301,2.7549,14.5,0.0,plastic,20260408_174802_a2.jpg
118.03,36.24,0.2667,0.2015,0.3093,0.0004,0.0082,31.31,58.17,39.84,23.22,5.1261,2.7386,14.41,0.0,plastic,20260408_174802_a3.jpg
103.44,50.68,0.3077,0.2729,0.2647,0.0004,0.1316,34.12,64.6,54.0,30.28,5.0654,2.6677,14.95,0.0,plastic,20260408_174802_a4.jpg
159.34,47.86,0.2554,0.201,0.4224,0.1729,0.0026,39.9,69.35,52.33,30.4,5.4792,2.9375,18.44,0.0337,plastic,20260408_174802_a5.jpg
81.67,25.22,0.2668,0.2009,0.1675,0.0,0.056,22.25,43.65,27.69,18.07,4.6128,2.4403,6.92,0.0,plastic,20260408_174802_a6.jpg
117.97,51.65,0.381,0.2897,0.4389,0.0355,0.0915,39.7,69.42,56.26,32.03,5.6164,2.9234,22.07,0.0002,plastic,20260408_174802_a7.jpg
118.34,36.91,0.3019,0.2119,0.3257,0.0009,0.0104,29.52,53.8,39.92,22.41,5.1297,2.7315,31.03,0.0,plastic,20260408_174802_a8.jpg
117.7,39.78,0.2859,0.2097,0.3189,0.0052,0.0234,64.37,85.08,48.66,32.61,5.3491,3.3491,13.88,0.0,plastic,20260408_174802_a9.jpg
120.2,44.96,0.2265,0.208,0.2584,0.0,0.048,16.06,33.48,45.57,12.69,5.0544,2.1718,15.5,0.0,plastic,20260408_174806_a0.jpg
120.2,44.95,0.2275,0.2085,0.2628,0.0,0.0476,16.06,33.49,45.57,13.88,5.0547,2.1719,15.78,0.0,plastic,20260408_174806_a1.jpg
120.2,43.65,0.2165,0.1922,0.2557,0.0,0.0214,7.05,22.57,43.76,8.39,4.9322,1.1279,15.71,0.0,plastic,20260408_174806_a10.jpg
116.57,46.17,0.2263,0.2088,0.0551,0.0,0.0694,15.42,32.4,46.73,12.31,5.0662,2.1311,14.43,0.0,plastic,20260408_174806_a11.jpg
120.19,44.95,0.0,0.0,0.0,0.0,0.0452,16.06,33.48,45.57,12.69,5.0519,2.1718,0.0,0.0,plastic,20260408_174806_a12.jpg
77.39,36.28,0.5331,0.2082,0.0236,0.0,0.2343,12.17,25.28,36.74,13.12,4.7156,1.9095,532.66,0.0,plastic,20260408_174806_a13.jpg
120.21,44.96,0.2271,0.2083,0.2634,0.0,0.048,16.07,33.46,45.58,13.73,5.0556,2.1671,15.8,0.0,plastic,20260408_174806_a2.jpg
120.2,44.95,0.2275,0.2085,0.2628,0.0,0.0476,16.06,33.49,45.57,12.52,5.0547,2.1719,15.78,0.0,plastic,20260408_174806_a3.jpg
110.48,54.1,0.2696,0.2707,0.2173,0.0,0.1235,17.74,40.2,54.95,23.55,5.1021,2.1713,12.71,0.0,plastic,20260408_174806_a4.jpg
169.3,63.32,0.2273,0.2106,0.4152,0.4081,0.0083,22.61,45.81,64.16,19.36,5.5088,2.5103,30.52,0.0508,plastic,20260408_174806_a5.jpg
68.94,25.96,0.2283,0.2137,0.0984,0.0,0.207,9.2,19.25,26.34,12.37,4.2779,1.6355,5.36,0.0,plastic,20260408_174806_a6.jpg
122.41,70.43,0.3832,0.3447,0.4916,0.0271,0.209,22.4,44.93,71.25,19.52,5.5631,2.4996,36.02,0.0003,plastic,20260408_174806_a7.jpg
120.71,44.97,0.2363,0.2224,0.2353,0.0,0.0479,14.81,31.18,45.49,11.96,5.0513,2.0876,14.02,0.0,plastic,20260408_174806_a8.jpg
119.81,47.52,0.2557,0.2242,0.3273,0.0026,0.0642,59.26,79.97,53.31,26.9,5.4465,3.3712,13.75,0.0,plastic,20260408_174806_a9.jpg
92.99,52.33,0.3151,0.2187,0.0938,0.0298,0.1675,36.58,61.14,55.52,27.27,5.5417,2.9627,75.62,0.0001,plastic,20260408_174813_a0.jpg
92.98,52.34,0.3156,0.2183,0.0952,0.0301,0.1673,36.58,61.14,55.52,30.04,5.5416,2.9625,75.59,0.0001,plastic,20260408_174813_a1.jpg
92.98,50.26,0.308,0.2083,0.0905,0.0261,0.154,26.17,44.8,52.06,21.99,5.4856,2.7345,75.56,0.0,plastic,20260408_174813_a10.jpg
93.1,52.47,0.3138,0.2177,0.4689,0.0312,0.1634,36.55,61.18,55.66,27.19,5.5235,2.9539,75.48,0.0002,plastic,20260408_174813_a11.jpg
92.98,52.33,0.0,0.0,0.0,0.029,0.1652,36.59,61.15,55.52,27.27,5.5378,2.9631,0.0,0.0001,plastic,20260408_174813_a12.jpg
88.3,51.65,0.3453,0.2593,0.3363,0.0168,0.1899,35.96,60.59,54.78,27.19,5.5114,2.9462,21.5,0.0001,plastic,20260408_174813_a13.jpg
92.98,52.34,0.3148,0.218,0.0923,0.0294,0.1674,36.55,61.3,55.54,30.15,5.5438,2.9444,75.18,0.0002,plastic,20260408_174813_a2.jpg
92.98,52.34,0.3156,0.2183,0.0952,0.0301,0.1673,36.58,61.14,55.52,27.19,5.5416,2.9625,75.59,0.0001,plastic,20260408_174813_a3.jpg
84.4,58.12,0.3571,0.2825,0.0596,0.029,0.2582,37.01,65.35,61.52,34.68,5.5315,2.801,72.88,0.0,plastic,20260408_174813_a4.jpg
131.08,70.23,0.3087,0.2244,0.1277,0.1957,0.1037,47.79,75.94,74.12,35.75,5.797,3.086,138.08,0.0977,plastic,20260408_174813_a5.jpg
54.51,30.98,0.3161,0.2211,0.0397,0.0,0.3934,22.61,39.92,32.87,20.74,4.811,2.595,26.15,0.0,plastic,20260408_174813_a6.jpg
94.69,77.38,0.5032,0.3669,0.1214,0.1082,0.3226,46.79,77.73,81.23,39.52,5.6758,2.894,157.05,0.0493,plastic,20260408_174813_a7.jpg
98.2,53.14,0.3214,0.2374,0.0511,0.0323,0.1399,31.39,53.31,55.55,25.44,5.5722,2.8634,116.1,0.0001,plastic,20260408_174813_a8.jpg
92.68,53.87,0.3446,0.2418,0.1059,0.0246,0.1806,61.43,83.28,59.97,34.22,5.6794,3.3287,73.06,0.0024,plastic,20260408_174813_a9.jpg
86.4,61.32,0.417,0.2124,0.1483,0.0007,0.3523,23.46,48.13,62.78,25.09,5.4777,2.5284,91.22,0.0,plastic,20260408_174818_a0.jpg
86.4,61.32,0.418,0.2124,0.1503,0.0007,0.3522,23.47,48.13,62.78,22.1,5.4767,2.5285,91.67,0.0,plastic,20260408_174818_a1.jpg
86.38,60.08,0.4095,0.2017,0.1471,0.0002,0.3347,13.94,26.91,60.62,19.75,5.4706,2.1303,92.04,0.0,plastic,20260408_174818_a10.jpg
85.95,59.81,0.4143,0.2095,0.5883,0.0001,0.3497,23.33,47.72,61.27,24.76,5.443,2.5344,91.04,0.0,plastic,20260408_174818_a11.jpg
86.4,61.32,0.0,0.0,0.0,0.0004,0.3502,23.47,48.13,62.78,25.09,5.4723,2.5286,0.0,0.0,plastic,20260408_174818_a12.jpg
98.91,54.85,0.2966,0.1764,0.5437,0.0,0.1486,22.2,45.47,56.22,22.03,5.2712,2.4779,258.23,0.0,plastic,20260408_174818_a13.jpg
86.4,61.31,0.4177,0.2123,0.1492,0.0009,0.3521,23.55,48.21,62.77,22.19,5.4805,2.527,91.8,0.0,plastic,20260408_174818_a2.jpg
86.4,61.32,0.418,0.2124,0.1503,0.0007,0.3522,23.47,48.13,62.78,25.25,5.4767,2.5285,91.67,0.0,plastic,20260408_174818_a3.jpg
80.97,64.76,0.4443,0.2631,0.1252,0.0009,0.4008,25.09,52.35,66.42,29.55,5.4456,2.4806,85.45,0.0,plastic,20260408_174818_a4.jpg
118.29,81.47,0.3949,0.2383,0.1616,0.1874,0.2645,30.53,58.57,83.49,31.2,5.7029,2.7189,102.93,0.1293,plastic,20260408_174818_a5.jpg
57.95,41.49,0.4223,0.218,0.1282,0.0,0.4337,16.38,34.85,42.46,21.32,4.9326,2.2154,41.65,0.0,plastic,20260408_174818_a6.jpg
93.8,91.8,0.5852,0.37,0.1677,0.1729,0.4366,28.23,61.75,93.8,36.55,5.0227,2.2613,61.91,0.1222,plastic,20260408_174818_a7.jpg
102.07,60.37,0.3883,0.2165,0.152,0.0004,0.2256,20.24,40.73,61.47,23.08,5.6015,2.4342,123.97,0.0,plastic,20260408_174818_a8.jpg
86.34,61.9,0.4246,0.2321,0.1512,0.0149,0.3388,44.79,66.45,64.65,29.2,5.6425,3.2126,85.56,0.0,plastic,20260408_174818_a9.jpg
94.1,45.02,0.2372,0.1923,0.088,0.0004,0.127,18.55,36.56,46.03,17.88,5.2485,2.4013,34.33,0.0,plastic,20260408_174823_a0.jpg
94.1,45.03,0.2388,0.1932,0.0873,0.0004,0.1273,18.58,36.63,46.03,18.8,5.2477,2.4014,34.5,0.0,plastic,20260408_174823_a1.jpg
94.13,43.94,0.2332,0.185,0.086,0.0,0.1223,10.41,21.2,44.34,14.63,5.2291,1.7989,34.14,0.0,plastic,20260408_174823_a10.jpg
99.01,50.92,0.237,0.1945,0.2438,0.0493,0.1166,19.34,38.02,51.94,18.24,5.3741,2.4388,34.36,0.0001,plastic,20260408_174823_a11.jpg
94.09,45.02,0.0,0.0,0.0,0.0004,0.1258,18.56,36.56,46.03,17.88,5.2445,2.4013,0.0,0.0,plastic,20260408_174823_a12.jpg
115.85,48.56,0.5888,0.1512,0.0,0.0693,0.0827,20.28,39.38,49.62,16.94,5.2842,2.4774,1368.62,0.0,plastic,20260408_174823_a13.jpg
94.1,45.02,0.2373,0.1919,0.0884,0.0009,0.1268,18.5,36.61,46.02,18.92,5.2519,2.3916,34.18,0.0,plastic,20260408_174823_a2.jpg
94.1,45.03,0.2388,0.1932,0.0873,0.0004,0.1273,18.58,36.63,46.03,17.8,5.2477,2.4014,34.5,0.0,plastic,20260408_174823_a3.jpg
91.51,47.32,0.256,0.221,0.0865,0.0007,0.1548,19.93,40.84,48.39,23.61,5.292,2.4101,33.45,0.0,plastic,20260408_174823_a4.jpg
131.67,59.43,0.2165,0.1927,0.175,0.1261,0.0942,24.69,46.27,60.62,20.03,5.5929,2.6986,25.59,0.0775,plastic,20260408_174823_a5.jpg
59.05,28.52,0.2447,0.1934,0.0423,0.0,0.2368,11.57,23.6,29.15,17.12,4.6109,1.9069,13.15,0.0,plastic,20260408_174823_a6.jpg
94.96,61.75,0.351,0.3068,0.179,0.0844,0.2012,23.69,45.7,62.95,23.04,5.4598,2.6026,38.69,0.0029,plastic,20260408_174823_a7.jpg
102.76,43.7,0.2281,0.1714,0.1156,0.0009,0.0648,15.52,30.34,44.49,16.42,5.1456,2.2228,42.84,0.0,plastic,20260408_174823_a8.jpg
93.72,46.33,0.2578,0.204,0.1276,0.0063,0.1302,46.61,65.86,49.95,24.54,5.4454,3.2954,33.58,0.0,plastic,20260408_174823_a9.jpg
113.82,42.65,0.2207,0.1912,0.1306,0.0205,0.0541,18.28,38.81,43.97,17.74,5.2675,2.311,25.33,0.0002,plastic,20260408_174826_a0.jpg
113.82,42.64,0.22,0.1911,0.1322,0.0204,0.0544,18.28,38.81,43.97,17.28,5.2682,2.3114,25.17,0.0002,plastic,20260408_174826_a1.jpg
113.82,39.74,0.2085,0.1779,0.1191,0.0106,0.0367,6.83,20.7,39.94,11.49,5.1335,1.1599,25.01,0.0,plastic,20260408_174826_a10.jpg
112.77,41.05,0.2202,0.1907,0.2496,0.0151,0.0535,17.51,37.53,42.32,17.29,5.2234,2.2654,25.61,0.0,plastic,20260408_174826_a11.jpg
113.81,42.64,0.0,0.0,0.0,0.0199,0.0534,18.28,38.82,43.98,17.75,5.2649,2.3105,0.0,0.0003,plastic,20260408_174826_a12.jpg
105.08,44.37,0.391,0.187,0.0792,0.0164,0.0683,18.46,38.93,45.69,18.6,5.3167,2.3256,339.24,0.0,plastic,20260408_174826_a13.jpg
113.82,42.63,0.2207,0.1908,0.1301,0.0208,0.0549,18.12,38.61,43.95,17.23,5.2679,2.3051,25.07,0.0003,plastic,20260408_174826_a2.jpg
113.82,42.64,0.22,0.1911,0.1322,0.0204,0.0544,18.28,38.81,43.97,17.44,5.2682,2.3114,25.17,0.0002,plastic,20260408_174826_a3.jpg
103.22,51.5,0.2633,0.2599,0.1248,0.0132,0.137,19.32,43.57,52.74,25.21,5.2558,2.2527,23.75,0.0001,plastic,20260408_174826_a4.jpg
157.86,54.54,0.2019,0.1898,0.2332,0.1303,0.0328,23.71,47.52,56.08,21.8,5.56,2.5843,18.86,0.0735,plastic,20260408_174826_a5.jpg
56.72,21.44,0.2259,0.1931,0.0471,0.0,0.2366,9.11,21.03,22.07,15.75,4.3098,1.6111,6.04,0.0,plastic,20260408_174826_a6.jpg
113.57,59.99,0.3388,0.3091,0.2649,0.0756,0.1296,23.25,46.21,61.33,23.06,5.6441,2.5784,33.54,0.0251,plastic,20260408_174826_a7.jpg
115.11,43.73,0.2303,0.1816,0.1669,0.0273,0.0346,15.55,33.72,44.57,16.36,5.3286,2.1645,26.7,0.0004,plastic,20260408_174826_a8.jpg
113.23,43.76,0.2325,0.1993,0.1567,0.0217,0.0544,42.92,61.56,47.18,23.04,5.4289,3.2342,24.06,0.0014,plastic,20260408_174826_a9.jpg
122.93,33.95,0.2602,0.1982,0.3105,0.0004,0.0052,17.96,38.69,35.31,14.67,4.8653,2.2512,25.44,0.0002,plastic,20260408_174834_a0.jpg
122.93,33.95,0.2607,0.1986,0.3107,0.0004,0.0052,17.95,38.68,35.31,15.79,4.8651,2.2511,25.68,0.0002,plastic,20260408_174834_a1.jpg
122.92,33.32,0.2583,0.1947,0.3112,0.0002,0.0028,14.29,31.8,34.04,12.15,4.8309,2.0442,25.52,0.0,plastic,20260408_174834_a10.jpg
118.15,37.7,0.2598,0.1986,0.0348,0.0004,0.0065,17.85,37.97,38.86,14.6,4.9578,2.2674,25.5,0.0001,plastic,20260408_174834_a11.jpg
122.94,33.96,0.0,0.0,0.0,0.0004,0.0051,17.96,38.68,35.31,14.68,4.8636,2.2509,0.0,0.0002,plastic,20260408_174834_a12.jpg
151.1,40.52,0.2786,0.1734,0.5121,0.0375,0.0016,21.55,44.77,42.14,17.57,5.1166,2.436,31.05,0.0004,plastic,20260408_174834_a13.jpg
122.94,33.97,0.261,0.1983,0.3121,0.0004,0.0055,18.13,38.91,35.32,15.73,4.8675,2.2676,25.75,0.0002,plastic,20260408_174834_a2.jpg
122.93,33.95,0.2607,0.1986,0.3107,0.0004,0.0052,17.95,38.68,35.31,14.65,4.8651,2.2511,25.68,0.0002,plastic,20260408_174834_a3.jpg
119.23,39.72,0.2802,0.2306,0.295,0.0004,0.0369,19.89,45.2,41.21,23.26,4.9345,2.2453,26.28,0.0002,plastic,20260408_174834_a4.jpg
190.59,50.73,0.2533,0.2043,0.3353,0.4246,0.0009,26.35,53.66,52.6,23.57,5.0448,2.5477,68.46,0.2755,plastic,20260408_174834_a5.jpg
61.43,17.18,0.2639,0.1994,0.1198,0.0,0.1044,9.06,21.35,17.84,13.95,3.9025,1.5836,6.51,0.0,plastic,20260408_174834_a6.jpg
122.57,47.22,0.3765,0.2947,0.3801,0.0009,0.0223,23.32,46.19,48.83,19.79,5.334,2.5508,47.76,0.0004,plastic,20260408_174834_a7.jpg
124.4,32.7,0.275,0.209,0.2786,0.0,0.0054,17.56,37.41,33.96,13.72,4.8034,2.2388,40.59,0.0,plastic,20260408_174834_a8.jpg
122.44,36.1,0.2697,0.2031,0.3072,0.0004,0.0075,47.65,66.63,40.86,22.44,5.1262,3.306,24.87,0.0001,plastic,20260408_174834_a9.jpg
98.58,57.17,0.5027,0.239,0.1558,0.0151,0.1848,37.13,63.17,60.26,27.42,5.6258,2.9716,307.05,0.0018,plastic,20260408_174840_a0.jpg
98.58,57.17,0.5027,0.239,0.1547,0.0149,0.1849,37.13,63.17,60.26,28.92,5.6265,2.9716,306.62,0.0017,plastic,20260408_174840_a1.jpg
98.59,55.38,0.4958,0.2294,0.1547,0.0088,0.1785,25.78,46.66,56.76,21.47,5.5843,2.7202,307.59,0.0005,plastic,20260408_174840_a10.jpg
110.99,53.15,0.5044,0.2438,0.6764,0.0353,0.0958,38.24,63.89,56.34,27.22,5.6688,3.0107,305.45,0.0056,plastic,20260408_174840_a11.jpg
98.57,57.21,0.0,0.0,0.0,0.0145,0.1817,37.16,63.19,60.27,27.47,5.6244,2.9718,0.0,0.0021,plastic,20260408_174840_a12.jpg
